
Felix	
Felix says he's the center of the team and asks if you agree with him. How should we answer?	
Of course! Everybody is counting on you!	
Well, your sarcastic jokes are an essential part of the team's strength.	
I'm sure that you're being a good influence to the team.	1
Felix	
Felix is asking what to buy in the souvenir shop. Let's give him an opinion.	
This is your chance to buy the hottest fashion items in space!	
Gate Keeper dolls! Why not!	
How about some presents for your parents?	1
Felix	
Felix went to take a look at the opponent team and got caught. What should we do?	
We should think about how to make fun of him when he comes back.	
I feel sorry for the other team.	
Felix is in danger! We have to save him!	3
Felix	
Felix says she forgot to use her skill points before entering the match. What should we say to him?	
That's unacceptable!	
You can only find your true potential when you don't rely on your skills!	
Well, we can't do anything about that right now. Let's focus more on passing the ball.	3
	
Raklet	
Raklet came to you after the match, and says she's disappointed at the team's boring strategy. What should we say?	
Let's work up a solution.	3
I'm disappointed, too. Let's start over.	
Just please go with that boring strategy.	
Raklet	
Raklet is teasing her opponent that is having a hard time chasing her. What should we do?	
What are you going to do when that player falls in love with you?	-1
Well, that player is kind of cute...	
Stop goofing around and play the game.	3
Raklet	
Raklet is planning to go on a blind date with a close teammate. Should we say something to her?	
Just stay out of trouble.	3
Come talk to me before you fall in love at first sight.	-1
Don't get greedy and go for all of the men.	
Raklet	
Raklet is worried about Vermilion Bird. She thinks something is troubling Vermilion Bird.	
Maybe this is something about love and hate. It may be something serious.	-1
Didn't he grow up being friends with the princess? I think I know what's going on...	-1
Maybe being the heir of an honorable family has its burdens.	
Raklet	
Raklet isn't pleased with the team's recent plays. She feels that the plays have become somewhat repetitive and dull.	
Let's all talk together and figure out what the problem is.	3
Let's invest some crystals and get new players!	
We may have to go rough on the team and make them realize the problem.	-1
Raklet	
Raklet is having trouble finding a Spirit Stone that fits her needs and taste. Let's give her advice.	
How about Metatron's Will? It's cute with the butterfly decorations.	-1
I recommend the pure Paradise of Light.	3
What about Silent Cold? You'll be able to hold onto your opponents.	-1
Raklet	
It seems that Raklet is wondering what to do after a teammate proposed to her. It doesn't seem that she's not entirely uninterested. What should we do?	
Just make sure that it doesn't affect him on the field. 	-1
Why don't you start with trading diaries?	3
It's not like you to be kind to everybody.Just go and say no.	
Raklet	
Kaidormu of the United Explorers is praising Raklet's plays. Let's add in.	
Be careful not to fall in love with her.	-1
Yeah, she's as charming as you!	
You just got praised by Kaidormu! That's awesome!	3
Raklet	
Raklet, who seems to be interested in Eve, is asking your opinion about her. What should we tell her?	
I'm worried that you two may go around causing trouble if you two are together.	-1
Maybe she would be too much for you.	
Maybe you could become a couple if you really really like her.	
Raklet	
The opponent team barges into the field and mocks your team saying your team is better off playing foot volleyball.	
Let's see what you have to say after the match.	3
I didn't know I was a talented foot volleyball player!	
Care to receive the ball with your face?	
Raklet	
With back to back matches, the team is exhausted. Let's talk to Raklet for solutions.	
We won't be able to win the league if we fail to overcome this.	1
I guess it's time the benchwarmers get a change.	
How about we put the advantaged technology of Metro City to use?	
Raklet	
According to Raklet's words, Tyler went to school 1 year earlier than William.	
I want to see Tyler's true characteristics.	
William doesn't know how to respect his seniors.	
I thought they were just friends.	3
Raklet	
A defender on the other team seems to have fallen in love with Raklet and is chasing her around the field. It looks like the player forgot about the match. What should we do?	
Nobody can resist that charm of yours.	-1
Come to me! I'll take care of it!	3
That's like playing with fire.	
Raklet	
Raklet thinks she knows who Lynbell's brother is. What should we do?	
First, let's look for a way to bring him back to normal.	3
Of course we should tell Lynbell! What are you waiting for?	
...Sometimes, the truth is better to be left a secret.	
Raklet	
The match started and Raklet is standing still doing nothing.	
What is she doing? Is she a totem?	1
Run! Just start running!	-1
Looks like we'll have to do without her.	
Raklet	
You were taking a walk in the Nadir forest with Raklet and came across Enthia standing in the middle of a burnt part of the forest.	
Let's give her some space.	
I could really use some grilled sweet potatoes and chestnuts.	-1
There's no time for tears! Find out who did this and bring justice!	
Raklet	
Raklet's uniform is all messed up because of the filthy plays of her opponent. What should we do?	
(Give her a new uniform.)	3
(Tell her it's not the opponent showing affection and it's nothing but foul plays.)	
(It won't be long until the opponent becomes mezmerized by Raklet's charms.)	
Raklet	
The team manger ran away with all of the team's money. What should we do?	
We could start a reset marathon.	
We're going to hunt that manager down and take back our money. We will show no mercy!	-1
Let's ask for help to the League officials on this planet.	
Raklet	
You're sick and in bed when Raklet and the teammates come to cheer you up. What will your response be?	
You guys... I'm about to cry...	
I'm sorry... I should be giving you guys some tea or something, but...	3
Get closer so I can spread my germs!	
Raklet	
The match and the concert that Raklet was looking for start at the same time...	
Let's hack the big screen so we can see the concert!	
Channel that sorrow and rage towards your opponents and make them pay.	
I'm sorry that you couldn't go.	3
Raklet	
This was the worst game in your entire life...Raklet comes to you to cheer you up.	
Please explain why you kicked the ball into our goal post, will you?	
Thanks...I know you're the one that's the most devastated...Let's do better next time.	1
Thanks. You always know how to get me back on my feet.	3
Raklet	
Raklet seems to be planning to enter for the Galaxy League Mascot Contest. Let's talk to her.	
I mean...You may intimidate the crowd...But I guess that could be your charm?	
Mascot? More like a super model. You are too good looking to be a mere mascot.	
I think it'll suit you well.	3
Raklet	
The team became furious after seeing Raklet fall by the focused attack of the opposing team and used that fury to win the game. Let's say something.	
You did well. Don't worry!	
You can rely on your teammates in situations like this.	1
Your beauty is a curse.	
Raklet	
Raklet asks what you think is the most important ability in soccer. Give her an answer.	
Excitement and elegance. The fans love it.	
Fair spirit and sportsmanship.	3
Getting to know your opponents up to the point of falling in love with them...And then crushing them.	
Raklet	
Raklet is worried about all of the powerful beings that will be competing in the Galaxy League. Let's say something to her.	
It's only a sport! The strongest team wins, and we are strong!	1
I'm sure everybody's feeling the same way you feel.	
Aren't you the one everybody should be afraid of?	
Raklet	
Raklet is asking what it would be like to date an alien. Give her your opinion.	
I believe it'll be romantic.	1
I guess the platonic side would be important.	
I believe there was an old movie about an alien infiltrating a spaceship...	
Raklet	
Raklet wonders why Castor twitches whenever he sees Beatrice.	
Long ago, he was disgraceful towards a dragon emissary.	3
The character story left him a trauma.	
Maybe he just wants to duke it out.	
	
Ravi	
Ravi is talking with the team about what they would be doing if they didn't start soccer. Let's join them.	
I would've tried to find something that fits me.	
Something full of excitement!	
I would've been doing something to save the universe.	-1
	
Guinevere	
Guinevere is asking about your thoughts on meeting an extraterrestrial being. Let's give her an answer.	
I'm afraid to be honest.	-1
I was always lookng forward for that moment.	
Stay by my side and make sure I don't make any mistakes, will you?	
Guinevere	
A player on the other team says soccer became enjoyable after confronting Guinevere. What should you say?	
Well, Guinevere does have that kind of charm.	
Well, you're as cute as Guinevere.	1
I hope you two become good rivals.	
Guinevere	
The members of Siena Celtron are furiously searching the stadium for Kuma.	
Kuma alert! Get back to the shelter!	-1
Let's ignore them and get ready for the match.	1
Let's give them a hand.	
Guinevere	
You're walking in a narrow ally and come across Guinevere having an intense staring contest with the captain of the opposing team. What should we say?	
Save the energy for the match.	3
How about solving this with a game of rock, scissors, paper?	
...I see two idiots standing in front of me...	
Guinevere	
You come across Sammy while walking the street with Guinevere. Let's talk to her.	
We'll win next time!	3
Do you also do fortune telling? I think I'm in love.	1
(Ignore.)	
Guinevere	
Guinevere is surrounded by fans and seems to be overwhelmed. Let's talk to her.	
I hope this won't affect your performance on the field.	1
The fans love your performance!	
Should've practiced that autograph like I told you.	
Guinevere	
Guinevere is questioning your promise to make the best team ever. It's time to redeem yourself.	
Don't be all negative because there were some mistakes. You're a precious part of this team.	-1
Don't be anxious. Have faith and keep following me.	-1
That's why I need your help.	
Guinevere	
Baltheon, who was upset when he was asked about his past, suddenly started to feel better when he saw Guinevere.	
I think he felt better because of the positive energy you always have around you.	1
Maybe he got embarrassed for being obsessed with his past?	
You saved us all from that awkward moment by tripping on your own foot.	
Guinevere	
The team made it up to the semi-finals after counting the goal differences. Guinevere asks how you feel. How should we answer?	
What, are you expecting something like "I feel like I can fly" or something?	
This is where things get serious. We're going for the win!	3
Wow. I'm sooooo happy.	
Guinevere	
The team will be cleaning up the lodging. What will you have Guinevere do?	
(Give her instructions so that she can do her share of the cleaning quickly.)	
(Let her take some of the team memebers and allow them to clean freely.)	3
(Let her clean, but warn her not to cause any trouble.)	
	
Blade	
During a match, Blade bumped into a teammate and knocked the player out. She seems depressed. What should we say to cheer her up?	
Wasn't that a glitch?	
We have to keep going.	1
It's something that happened during the match. Don't be so hard on yourself.	3
Blade	
Blade seems to be lost. She says she no longer hates the rival team.	
I don't see a problem with it as long as it doesn't affect your preformance on the field.	
I guess that's natural. The matches against them were great.	3
Is there someone on that team that you like? Go propose!	
Blade	
Blade looks startled after learning the underworld actually exists.	
It's space. Anything can exist here.	
How about we ask Jeunese?	
Sounds like a more boring place than Cruzentes.	-1
MX87 Lukia	
Lukia is suddenly showing massive improvement in her performance. She must've learned something during a match.	
Impressive! You've the ace of this team now!	3
You've become better. Now you need to focus on staying that way.	
I knew this day would come	
MX87 Lukia	
As Lukia said, the universe is facing a new course of destiny because of the Galaxy League. Let's talk to her.	
I'm sure it's going in a good direction.	
I feel like the universe is heading towards chaos.	
It's not the Galaxy League. We are the ones that are leading the fate of this universe.	3
MX87 Lukia	
Lukia picked up a diary. It says Bell on the cover.	
So, this is how the revolution begins!	
Oh, I'm sure going to read this! That's a joke of course...	
Let's contact her and return this.	1
MX87 Lukia	
Lukia says she forgot to use her skill points before entering the match. What should we say to her?	
That's unacceptable!	
You can only find your true potential when you don't rely on your skills!	1
Well, we can't do anything about that right now. Let's focus more on passing the ball.	
MX87 Lukia	
The next opponent is the Lab Rat Entry. You hear that all of the players on the other team are victims of experiments and this makes you feel uncomfortable.	
That's a sad story. I'm tearing up.	
I feel bad for them, but that's no excuse for throwing the game.	1
It would be rude to them if we don't do our best.	
MX87 Lukia	
A player on the other side is on the field with his arms tied up. Let's talk about this with Lukia.	
It's like he's mocking us!	3
It hurts when the whip first crackles. And the pain just keeps ramping up.	
He still has two legs functioning. I see no problem with that.	
MX87 Lukia	
The team made it up to the semi-finals after counting the goal differences. Lukia asks how you feel. How should we answer?	
What, are you expecting something like "I feel like I can fly" or something?	
This is where things get serious. We're going for the win!	3
Wow. I'm sooooo happy.	
MX87 Lukia	
Lukia is surrounded by fans and seems to be overwhelmed. Let's talk to her.	
I hope this won't affect your performance on the field.	1
The fans love your performance!	
Should've practiced that autograph like I told you.	
MX87 Lukia	
Lukia thinks Nana on the other team actually isn't a raccoon.	
That's because you haven't opened up your "third eye"!	-1
Isn't that the same with all other beastmen?	
Hmm, her tail is a bit weird and her ears are definitely human...	
MX87 Lukia	
The team will not have a match for some time. Lukia asks you about your plan.	
We could ask one of the top teams for a friendly match.	
Hmm, wanna go shopping?	
I have a very hard training session all planned up for everybody.	1
MX87 Lukia	
Lukia is saying that her teammates are what keeps her going.	
(Put your thumbs up, win, and send a jucy smile.)	3
(Pat her on the head.)	
(Just nod your head.)	
MX87 Lukia	
Sorrow suddenly flies off after seeing a shiny object in the sky.	
Well, now what?	
Come back Huginn! Wait, is it Muninn?	-1
A crow?!	
MX87 Lukia	
Lukia has shown outstanding performance on both the offensive and defensive side. She is asking for your evaluation on her plays. Let's give her an answer.	
You always seem to find the weak point of the opponent's defense and I love that.	
Your attacks are so strong the opponents can't handle it. You should keep that going.	3
I hope you'd stop sharing small talks with your opponents on the field.	
MX87 Lukia	
Lynia is cleaning the streets with the members of Jeneva Crew. Lukia is curious and wants to take a look.	
We should probably ignore them and just walk by.	
Let's go help them!	3
They must love volunteer work!	-1
MX87 Lukia	
Lukia brought a drink that she says received from the coach on the other team. It looks very suspicious especially with the dark fumes coming out of it.	
The drink looks really scary...But we can't just throw it away...	1
Throw it away. NOW.	
Drink it up!	
MX87 Lukia	
Lukia scored a hat trick and led the team to a complete victory! Congratulate her!	
Hmm? Didn't we win the game when we scored the first goal?	
That was awesome! I'm looking forward to seeing more of that!	
You're starting to show the world your true potential! I'm impressed!	3
MX87 Lukia	
You witness Fontus, the most violent and powerful creature in the universe, flying the night sky in a Santa costume.	
...The stress has finally got to him. It must be that...	3
Ugh...I want to dig my eyes out.	
Fontus...You sure are my archnemesis!	
MX87 Lukia	
Lukia lost to the opponent and fell to the ground. What should we do?	
This doesn't look good...Can anybody give her some heals?	
Well, this could have been prevented if you just consumes those Swirlies like I told you...	
I will avenge you!	3
	
ZUXX Robin	
Robin says he wants to cry because the goal keeper on the other team just won't go down no matter how many shots he makes.	
Let's start by picking their defenses apart.	
Let's come up with a new strategy to give you more synergy.	
I'll come up with a formation that can bring the best out of everyboby.	1
ZUXX Robin	
Robin suggests that we visit the Celestial Castle, which is a place that the baby angels live.	
What's the agenda here? Are you trying to taint the pure angels?	
This is a good chance to show the baby angels how rough soccer can be!	
That would be wonderful! I'll go ask for permission.	-1
ZUXX Robin	
It's Robin's birthday. Let's give him a present.	
Here! I made some cookies with the team.	1
I stole this treasure box from Kuma.	
This is a championship trophy replica for you. The designs are inspired by you. 	
ZUXX Robin	
Robin comes to you and says that he has to leave the team because of personal reasons. What should we say?	
Well, I don't want to be the one holding you back. Good luck!	
There will always be a place for you to return.	1
So, how does this work do I tap "Sell"?	
ZUXX Robin	
Robin is making a scene about the women's uniform and underwear disappearing. Let's talk to him.	
I want you to form a team and catch every single bear near this locker room.	
...If you want to say something, it's alright. I'll be listening.	-1
Let's go tell the manager.	
	
Z225 Ramia	
Ramia is worried about all of the powerful beings that will be competing in the Galaxy League. Let's say something to her.	
It's only a sport! The strongest team wins, and we are strong!	
I'm sure everybody is feeling the same way you feel.	
Aren't you the one everybody should be afraid of?	3
	
Vayne	
Vayne is having trouble deciding a name for her special move. Her options are ''Infinity Illusion Shot'', ''11th Dimension Ultra Gravity Shot'', ''Astral Space Shot'', and a few more.	
I'm sure you're going to become an integalatic fool.	
I..Respect your naming taste...	
Cool! Keep it up!	1
Vayne	
Vayne is asking about what's the most important condition in winning today's match. Let's give her an answer.	
We need a decent level of personal performance.	
What could it be? Money? Luck? Weather? Hmm? What?	
Wreck the other team.	1
Vayne	
Vayne looks startled after learning the underworld actually exists.	
It's space. Anything can exist here.	3
How about we ask Jeunese?	
Sounds like a more boring place than Cruzentes.	
	
DU007 Nute	
There's been a mistake. The team's uniform is mixed up with the festival costumes. What should you tell the team?	
What's done is done. Let's come up with a new design.	1
It's finally time for some festival-soccer!	3
Let's split up and find the uniforms.	
DU007 Nute	
Nute is deeply focused on Jill's diet story. What should we do?	
I don't think you need to worry about a diet.	
You're playing soccer! You're fine!	1
Please don't forget about the match.	
DU007 Nute	
Kei and Virgil are fighting again and Nute seems to be troubled. What should we do?	
If you guys keep giving Nute trouble, I swear to god I'll use you both as special training material.	1
If you had to choose one of the two, which would it be?	3
You both need to be disciplined by Nute.	
DU007 Nute	
Nute is arrogantly looking down at the other team. Let's stop her from causing any problems.	
You're right. This is a waste of time.	
The honor of our opponent is also important.	-1
That team is far from your style.	
	
Marianne	
Marianne is asking you if you ever saw the World Tree. Let's tell her your thoughts.	
Let's not talk about anything irrelevant to the match.	
It's something I'd want to see again with a person I care.	-1
It's nothing but a tree.	
Marianne	
You come across Marianne being lost and wandering around while going back to the lodging. Let's talk to her.	
Are you feeling alright?	1
Don't use that ability on the field...	
Don't worry, I'll go with you.	
Marianne	
Marianne seems to be satisfied with the perfect team work. Let's talk to her.	
It's thanks to you! Thanks for listening to my instructions!	
I'm starting to see true strength in this team.	1
Perfect! No mistakes made!	
Marianne	
You're having a conversation with Marianne about the power of Spirit Stones which is covered in secrets. Let's tell her what you think.	
I need a Spirit Stone that's as fancy as I am.	
I won't rely on Spirit Stones.	1
I would buy them all if I could.	
Mute	
Sorrow suddenly flies off after seeing a shiny object in the sky.	
Well, now what?	
Come back Huginn! Wait, is it Muninn?	-1
A crow?!	1
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
Aiolos	
Aiolos is asking who you think of first when you win a match. Let's answer.	
My teammates and their flawless play!	
My friends from previous life...They would be pleased to see me win.	
My fans!	3
Aiolos	
Aiolos is being sentimental about how soccer, which was supposed to be a one time thing, became her life. Let's talk with her.	
Yeah, I understand you. Soccer is so much fun!	
Life, eh? I guess that's a bit too serious for me, but I think I understand how you feel.	
And that's how we walk towards our destiny.	3
Aiolos	
Aiolos is complaining about a teammate and is asking for your opinion.	
If you're better than your teammates, you should be the one to be considerate.	3
I'm not comfortable with this conversation.	
He can be irritating.	
Aiolos	
Aiolos is worried about the team's poor performance. Let's go talk to her.	
Everybody is not at 100%. But, I think we'll do better sooner or later.	3
It's all because nobody on this team cares about strategy! This is nonsense!	
We haven't awakened our TRUE powers! We have to go further beyond!	
Aiolos	
Aiolos is yelling, ''Our will for soccer is guiding us to victory!''	
Not again...	
Let's do this! I'm at your disposal!	3
I like what you just said.	1
Aiolos	
Aiolos picked up a diary. It says Bell on the cover.	
So, this is how the revelation begins!	-1
Oh, I'm sure going to read this! That's a joke, of course...	
Let's contact her and return this.	1
Aiolos	
Aiolos says that Hiro, a member of the Einherjar, doesn't remember why he was revived.	
Hmm, a revived person that forgot his purpose...Reminds me of somebody.	
He'll remember someday.	3
That's bad. I'm sure it's something important!	1
Aiolos	
Aiolos says that the Swirlies are missing.	
They were sacrificed as material for a greater cause.	
They have wings so I'm sure they flew away.	3
I evolved them.	
Aiolos	
Aiolos, who is always suspicious of you, has you in the corner and is demanding that you reveal who you really are. What should we answer?	
To become the strongest being in space! I shall tramp on everything that stands in my path!	1
Just playing soccer, that's all.	
To bring justice with soccer. That's all.	
Aiolos	
Let's talk to Aiolos who recently started to take interest in the world of angels.	
It's a place to rest for the good.	-1
I'm sure it'd be full of hypocrites.	1
I hope it's not a boring place.	
Aiolos	
The rain has messed up the field and the enemy team seems to be determined to crush your team.	
I can't stand this...I need to end this quickly and go take a shower.	1
What a depressing weather...	
Well, if it's a muddy dog fight they want, let's give it to them!	
Aiolos	
The representative of the refugees of Karladure is pleading you to throw the next match because Guinevere, who is providing them economic support, is playing for your next opponent. What should we say?	
A square match is what suites a proud royalty.	3
Would she be happy if she finds out you're doing this?	
That has nothing to do with us.	
Aiolos	
The teammates are speaking highly of Aiolos, saying she's a good role model. Let's add in.	
Thank you for doing whatever it takes to win.	
She shows dominance with elegance.	
She's truly a role model to us all with her skills and attitude.	-1
Aiolos	
You visit the practice field of your next opponent and feel very sorry about their not-so-good financial situation. What should we do?	
I feel sorry, but that's irrelevant to the match.	
This is going to be a cake walk.	
I'm considering making an anonymous donation.	3
Aiolos	
You're at the Underground to enter a wager match, but you find people who are playing a friendly match.	
How can I earn gold? Where do I have to go to find the REAL Underground?	
It's sort of an obligation for first class athletes like me to mingle with the community.	3
So, there are no real illegal matches. I guess I'm relieved.	
Aiolos	
You're having a conversation with Aiolos about the power of Spirit Stones which is covered in secrets. Let's tell her what you think.	
I need a Spirit Stone that's as fancy as I am.	
I won't rely on Spirit Stones.	
I would buy them all if I could.	1
Aiolos	
Aiolos says to you that it was an honor to be able to play with you. Let's give her an answer.	
Let's do our best until the very end.	1
I never imagined that i'd be used like this.	
I'm starting to enjoy playing wtth you.	
	
Neraizel	
Neraizel says that the Swirlies are missing.	
They were sacrificed as material for a greater cause.	
They have wings so I'm sure they flew away.	3
I evolved them.	1
Neraizel	
Neraizel says that Hiro, a member of the Einherjar, doesn't remember why he was revived.	
Hmm, a revived person that forgot his purpose... Reminds me of somebody.	-1
He'll remember someday.	
That's bad.I'm sure it's something important!	
Neraizel	
Neraizel, who is always suspicious of you, has you in the corner and is demanding that you reveal who you really are. What should we answer?	
To become the strongest being in space! I shall tramp on everything that stands in my path!	1
Just playing soccer, that's all.	
To bring justice with soccer. That's all.	
Neraizel	
You're at the Underground to enter a wager match, but you find people who are playing a friendly match.	
How can I earn gold? Where do I have to go to find the REAL Underground?	
It's sort of an obligation for first class athletes like me to mingle with the community.	3
So, there are no real illegal matches. I guess I'm relieved.	-1
Neraizel	
Your team seems to be too worried about the next match against the all stars of Minerva. Neraizel wants to say a word.	
Get yourselves together, guys. Are you going to give up already?	3
Come on guys, you know it's an exciting thing to be playing against a strong team! Keep your heads up high!	-1
They will be sacrificed for our victory and honor.	1
Neraizel	
Neraizel is asking you if you ever saw the World Tree. Let's tell her your thoughts.	
Let's not talk about anything irrelevant to the match.	3
It's something I'd want to see again with a person I care.	-1
It's nothing but a tree.	1
Neraizel	
Half of your team is injured because of an evil plot of your next opponent. What should we do?	
We will confront them fair and square, and win.	1
I'll go blow up their lodging.	
Pathetic. We'll show them that we're better in many ways.	3
Neraizel	
Neraizel is thinking about what the Universe of Oblivion is.	
Don't be scared of such petty things.	3
I don't like the word oblivion.	
I don't care as long as it doesn't harm me.	
Neraizel	
Neraizel is complaining about a teammate and is asking for your opinion.	
If you're better than your teammates, you should be the one to be considerate.	3
I'm not comfortable with this conversation.	1
He can be irritating.	1
Neraizel	
Neraizel is worried about the team's poor performance. Let's go talk to her.	
Everybody is not at 100%. But, I think we'll do better sooner or later.	3
It's all because nobody on this team cares about strategy! This is nonsense!	
We haven't awakened our TRUE powers! We have to go further beyond!	
Neraizel	
Sorrow suddenly flies off after seeing a shiny object in the sky.	
Well, now what?	
Come back Huginn! Wait, is it Muninn?	-1
A crow?!	3
Neraizel	
You visit the practice field of your next opponent and feel very sorry about their not-so-good financial situation. What should we do?	
I feel sorry, but that's irrelevant to the match.	
This is going to be a cake walk.	-1
I'm considering making an anonymous donation.	3
Neraizel	
Neraizel is yelling, ''Our will for soccer is guiding us to victory!''	
Not again...	
Let's do this! I'm at your disposal!	3
I like what you just said.	
Neraizel	
Neraizel points out that the time the men of Minerva died and the time the epidemic broke out in Metro City matches.	
I think that had something to do with dirty money.	
It would disgust me if that was the result of an evil plot.	3
That's too convenient to be a coincidence.	
Neraizel	
Cracsus threatens to hack Neraizel's personal information and reveal it to the world. What should we do?	
Let's blackmail Robin that we'll pluck out of his plants.	1
I contacted Hildegard.	-1
Don't fall for this cheap shot.	1
Neraizel	
Mortor and Wizol of the Peacemakers are helping an old man. Neraizel seems to be surprised.	
Well, what do you know! They have some decency in them after all.	
Hmmm.	
It's good to know that they're not shallow people.	3
Neraizel	
Neraizel seems to be curious about Bora's covered eye. What should we answer?	
I don't know much about her, but she looks strong.	3
The eyepatch...I wonder if she washes it. She seems to have it on at all time.	
That's a dangerous secret you're trying to find out about. Do you still want to know?	
Neraizel	
Neraizel is thinking about what Selena said about saving the galaxy if we win the Galaxy League.	
Then we should do our very best to win.	-1
I can play along if there's something in it for me.	-1
It's not good to believe what others say.	3
Neraizel	
This match will be held on Earth. We still have some time. What do you want to do?	
Well, I could show you around and introduce you to the things on Earth.	3
I heard that the bath products on Earth are the best in the universe.	1
I'm going to check out the new comic issues. Wanna come along?	
Neraizel	
Neraizel is asking what to buy in the souvenir shop. Let's give her an opinion.	
This is your chance to buy the hottest fashion items in space!	1
Gate Keeper dolls! Why not!	3
How about some presents for your parents?	
Neraizel	
Neraizel is being sentimental about how soccer, which was supposed to be a one time thing, became her life. Let's talk with her.	
Yeah, I understand you. Soccer is so much fun!	3
Life, eh? I guess that's a bit too serious for me, but I think I understand how you feel.	1
And that's how we walk towards our destiny. 	
Neraizel	
A big fight broke out between an angel and a demon within the team. Neraizel is asking for help.	
I'm going to pick sides of the one I like.	3
I hope the demon didn't say anything stupid.	
Maybe the angel said something irritating again.	
Neraizel	
Neraizel is asking who you think of first when you win a match. Let's answer.	
My teammates and their flawless play!	1
My friends from previus life...They would be pleased to see me win.	-1
My fans!	3
Neraizel	
You're having a conversation with Neraizel about the power of Spirit Stones which is covered in secrets. Let's tell her what you think.	
I need a Spirit Stone that's as fancy as I am.	3
I won't rely on Spirit Stones.	
I would buy them all if I could.	1
Neraizel	
You witness Fontus, the most violent and powerful creature in the universe, flying the night sky in a Santa costume.	
...The stress has finally got to him. It must be that...	3
Ugh...I want to dig my eyes out.	
Fontus...You sure are my archnemesis!	
Neraizel	
Neraizel is suddenly showing massive improvement in her performance. She must've learned something during a match.	
Impressive! You're the ace of this team now!	3
You've become better. Now you need to focus on staying that way.	
I knew this day would come.	
Neraizel	
It's a throwing chance, but the opponent team player suddenly jumps in joy saying his baby brother is born. What should you do?	
I could throw the ball and continue the match, but my honor wouldn't allow that.	
I guess I finally get to meet my archnemesis.	
Wow, congratulations! (Claps)	3
Neraizel	
Ogre's pony tail slapped Neraizel in the face!	
Even his hair is a weapon! Is that even allowed? 	-1
That must hurt.	3
Ugh...Gross...	1
Neraizel	
Neraizel says to you that it was an honor to be able to play with you. Let's give her an answer.	
Let's do our best until the very end.	1
I never imagined that I'd be used like this.	
I'm starting to enjoy playing with you.	3
Neraizel	
Let's talk to Neraizel who recently started to take interest in the world of angels.	
It's a place to rest for the good.	-1
I'm sure it'd be full of hypocrites.	
